,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67
195,Pakistan,Kashmir conflict in Pakistan,PAK004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x
196,Pakistan,Floods in Pakistan ,PAK005,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,3.6,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7
197,Panama,Venezuela displacement in Panama,PAN002,Increasing,-,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2,2,2,2,2,2.1,2.1,2.1
198,Peru,Venezuela displacement in Peru,PER002,Increasing,-,1.5,1.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.3,2.3,2.3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,3,3,3,2.9,2.9,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3,3,2.8,2.9,2.9,2.9,2.9,2.9,2.9,3.2
199,,,PHL001,-,-,-,-,-,-,-,-,-,-,-,-,2.7,2.7,3.4,2.7,2.4,2.4,2.5,2.5,2.5,2.5,2.4,3,3,3,3,3,3,-,-,-,-,-,-,-,3.3,3.2,3.3,3.3,3.3,3.1,3.2,3.1,3.1,2.9,2.9,3,3.1,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.6,2.6,2.5,-,-,-,-,-,-
200,Philippines,Mindanao conflict,PHL003,Stable,-,-,1.1,1.8,2,1.8,2.2,2.2,2.2,2.1,2.2,2.2,2.2,2.4,2.4,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.2,2.2,2.1,2.1,2.4,2.3,2.3,2.2,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.2
201,,,PHL004,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202,,,PHL005,-,-,-,-,-,-,-,-,-,-,-,-,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203,,,PHL006,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
204,,,PHL007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
205,,,PHL008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
206,,,PHL009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,2.5,2.5,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
207,,,PHL010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
208,,,PHL011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,1.9,1.9,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
209,,,PHL012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3,2.3,2.3,2.3,2,2,1.9,1.9,1.7,1.7,1.7,-,-,-,-,-,-
210,,,PHL013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1.6,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-
211,,,PHL014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3,1.8,-,-,-,-,-,-
212,,,PNG001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.1,2.1,-,-
213,,,PNG002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
214,Papua New Guinea,Highlands Violence,PNG003,Decreasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.6,2.6,2.6,2.6,2,2,2,2
215,,,PNG004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.4,-,-
216,Poland,Displacement from Russia-Ukraine conflict in Poland,POL002,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.6,1.6,1.7,1.7,2.9,2.9,2.9,2.9,2.9,2.5,2.5,2.5,2.5,2.5,2.6,2.4,2.4,2.4,2.4,2.2,2.1,2.1,2.1,2.1,2.1,2.1
217,DPRK,Complex crisis in DPRK,PRK001,Stable,3.6,3.6,3.6,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.1,4.1,4.1,4.1,4.1,4.1,4,4,4,4,4,4,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7
218,Palestine,Conflict in Palestine,PSE002,Increasing,-,3.6,3.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4,4,4,4,4.2,4.2,4.2,4.2,4.2,3.9,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.5,3.5,3.5,3.5,3.5,3.5,3.8,3.8,3.7,3.7,3.7,3.7,4.1,4.1,4.4,4.4,4.4,4.4,4.4
219,Palestine,Conflict in West Bank,PSE003,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4,3.5,3.5,3.5,3.5,3.5,3.5
220,Palestine,Conflict in Gaza,PSE004,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.9,4.2,4.2,4.2,4.2,4.2,4.2
221,"Nigeria,Niger,Chad,Cameroon",Lake Chad basin regional crisis,REG001,Stable,-,-,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.1,4,4,4,4,4,4.1,4.1,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.2
222,"Venezuela,Brazil,Colombia,Ecuador,Peru,Trinidad and Tobago,Chile,Dominican Republic,Panama",Venezuela Regional Crisis,REG002,Stable,-,-,-,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
223,,,REG003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
224,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Syrian Regional Crisis,REG004,Stable,-,-,-,-,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4,4,4,4,4,4.3,4.3,4.3,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2,4,4,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
225,"Türkiye,Greece",Eastern Mediterranean Route ,REG006,Increasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.5,2.3,2.2,2.2,2.2,2.3,2.3,2.1,2.2,2.4,2.4
226,"Algeria,Tunisia,Libya,Italy",Central Mediterranean Route,REG007,Increasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,3,3,3,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.9,2.9,3.2,3,3,3.3
227,"Algeria,Morocco,Spain",Western Mediterranean Route,REG008,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,2.6,2.7,2.7,2.7,2.7,2.8,2.8,2.7,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,2.7,2.6,2.6,2.6
228,"Bangladesh,Myanmar",Rohingya Regional Crisis,REG011,Stable,-,-,-,3.5,3.5,3.5,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.4,3.4,3.4,3.4,3.3,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.4,3.5,3.8,3.8,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.9,4,4,4,4,4.1
229,"Lesotho,Madagascar,Malawi,Namibia,Eswatini,Zambia,Zimbabwe,Tanzania",Southern Africa Regional Food Security Crisis,REG012,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.9,3.6,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.6,3.7,3.6,3.6,3.6,3.7,3.7,3.7,3.6,3.6,3.9,3.9,3.9,3.9,3.9,3.9
230,"Armenia,Azerbaijan",Nagorno-Karabakh Conflict,REG013,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,2.4,2.4,2.5,2.6,2.6,2.7,2.7,2.7,2.7,2.7
231,"Ethiopia,Somalia,Kenya",Eastern Africa Regional Drought Crisis,REG014,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.9,3.9,3.8,3.8,3.8,3.8,4.1,4.1,4.2,4.4,4.4,4.4,4.4,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.1,4.1,4.1,4.4
232,"Türkiye,Syria",Turkiye / Syria earthquake,REG015,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7,3.7,3.8,4,4,4,4,4,3.6,3.6,3.6,3.6,3.6,3.6
233,Romania,Displacement from Russia-Ukraine conflict in Romania,ROU002,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2.3,2.4,2.5,2.5,2.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.4,1.3,1.7,1.7,1.7,1.8,1.7,1.7,1.7
234,Russia,Displacement from Russia-Ukraine conflict in Russia,RUS002,Increasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8
235,Rwanda,Burundi and DRC refugees in Rwanda,RWA002,Increasing,-,1.4,1.4,1.6,1.6,1.6,1.6,1.6,1.6,2.3,2.3,2.3,2.3,2.3,2,2,1.8,1.9,1.9,1.9,1.8,1.9,2,2,1.9,1.9,1.9,2,2,2,2,2,2,2,2,2,2,2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.2,2.2,2.4,2.4,2.4
236,Sudan,Complex crisis in Sudan,SDN001,Stable,-,3.9,3.9,4,3.9,4,4,4,4,4.1,4.1,4.1,4.1,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.3,4.3,4.2,4.2,4.4,4.4,4.4,4.4,4.4,4.3,4.4,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.7,4.6,4.9,4.9,4.8,4.8,4.9,4.9,4.9,4.9,4.9
237,,,SDN002,-,-,3.9,3.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
238,,,SDN003,-,-,2.1,2.1,2.7,2.7,2.7,2.8,2.7,2.7,2.7,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
239,,,SDN004,-,-,2.6,2.6,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
240,Sudan,Refugees in Sudan,SDN005,Decreasing,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4.1,4.1,4,3.9,3.9,3.8,3.8,3.5,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.4,3.4,3.4,3.4,3.2
241,,,SDN006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.3,2.4,2.6,2.6,-,-,-,-,-,-,-,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-
242,,,SDN007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.9,2.1,2.1,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
243,,,SDN008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,2.8,2.9,3.2,3.2,3.2,3.2,3.1,3.4,3.5,3.5,3.6,3.6,3.6,4.2,4.2,4.3,4.3,4.2,4,4,4,4,4,4,4.1,4,4,4.5,4.5,4.4,-,-,-,-,-,-
244,Senegal,Drought in Senegal,SEN002,Decreasing,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.7,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.1,2.1,2.1,2.1
245,El Salvador,Complex crisis in El Salvador,SLV001,Stable,-,2.8,2.8,3,3,3,3,3,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.2
246,Somalia,Complex crisis in Somalia,SOM001,Decreasing,3.6,3.6,3.6,4.1,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4,4,4,4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.6,4.6
247,Somalia,Mixed Migration Flows in Somalia,SOM002,Decreasing,-,-,-,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,2,2,2,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,2,2,1.9,1.9,1.9,2
248,,,SOM004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.4,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,2.8,3,2.9,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
249,South Sudan,Complex crisis in South Sudan,SSD001,Stable,-,4.3,4.3,4.3,4.3,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.2,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.6,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,4.1,4.1,4.1,4.4
250,,,SSD002,-,-,-,-,-,-,-,-,-,-,-,3.1,3.1,3.1,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
251,,,SSD003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4,3.5,3.5,3.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
252,Slovakia,Displacement from Russia-Ukraine conflict in Slovakia,SVK002,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.2,1.2,2.3,2.3,2.3,2.3,2.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,1.6,1.6,1.6,1.6,1.6,1.6
253,Eswatini,Food Security Crisis in Eswatini,SWZ001,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.3,2.3,2.3,2.3,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.6,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4
254,Syria,Syrian conflict,SYR001,Stable,4.9,4.9,4.8,4.8,4.8,4.9,4.9,4.9,4.9,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.7,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.6
255,Syria,Türkiye / Syria earthquake in Syria,SYR002,Decreasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4,3.4,3.4,3.4,3.4,3.4,4.2,4.2,4.1,4.1,4.1,4.1,3.3,3.1
256,Chad,Complex crisis in Chad,TCD001,Decreasing,-,-,-,4,4,4,4,4,4,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.4,4.3,4.3,4.3,4.2,4.2,4.3,4.2,4.2,4
257,,,TCD002,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
258,Chad,Lake Chad basin crisis,TCD003,Stable,-,-,-,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.6,3.6
